time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2026-07-15T09:00:00Z,8.5,103.5,29.149
2026-07-15T09:00:00Z,8.5,104.0,29.478
2026-07-15T09:00:00Z,8.5,104.5,29.156
2026-07-15T09:00:00Z,8.5,105.0,28.977
2026-07-15T09:00:00Z,8.5,105.5,28.957
2026-07-15T09:00:00Z,8.5,106.0,29.758
2026-07-15T09:00:00Z,9.0,97.0,29.685000000000002
2026-07-15T09:00:00Z,9.0,97.5,29.148
2026-07-15T09:00:00Z,9.0,98.0,29.82
2026-07-15T09:00:00Z,9.0,98.5,NaN
2026-07-15T09:00:00Z,9.0,99.0,NaN
2026-07-15T09:00:00Z,9.0,99.5,NaN
2026-07-15T09:00:00Z,9.0,100.0,29.974
2026-07-15T09:00:00Z,9.0,100.5,30.195999999999998
2026-07-15T09:00:00Z,9.0,101.0,30.348
2026-07-15T09:00:00Z,9.0,101.5,30.133
2026-07-15T09:00:00Z,9.0,102.0,29.909
2026-07-15T09:00:00Z,9.0,102.5,29.839
2026-07-15T09:00:00Z,9.0,103.0,29.91
2026-07-15T09:00:00Z,9.0,103.5,29.367
2026-07-15T09:00:00Z,9.0,104.0,29.579
2026-07-15T09:00:00Z,9.0,104.5,29.2
2026-07-15T09:00:00Z,9.0,105.0,NaN
2026-07-15T09:00:00Z,9.0,105.5,28.961
2026-07-15T09:00:00Z,9.0,106.0,28.905
2026-07-15T09:00:00Z,9.5,97.0,29.804000000000002
2026-07-15T09:00:00Z,9.5,97.5,29.87
2026-07-15T09:00:00Z,9.5,98.0,30.13
2026-07-15T09:00:00Z,9.5,98.5,NaN
2026-07-15T09:00:00Z,9.5,99.0,NaN
2026-07-15T09:00:00Z,9.5,99.5,30.383
2026-07-15T09:00:00Z,9.5,100.0,30.295
2026-07-15T09:00:00Z,9.5,100.5,30.355
2026-07-15T09:00:00Z,9.5,101.0,30.188
2026-07-15T09:00:00Z,9.5,101.5,29.997
2026-07-15T09:00:00Z,9.5,102.0,29.774
2026-07-15T09:00:00Z,9.5,102.5,29.911
2026-07-15T09:00:00Z,9.5,103.0,30.171
2026-07-15T09:00:00Z,9.5,103.5,29.797
2026-07-15T09:00:00Z,9.5,104.0,29.712
2026-07-15T09:00:00Z,9.5,104.5,29.377
2026-07-15T09:00:00Z,9.5,105.0,NaN
2026-07-15T09:00:00Z,9.5,105.5,NaN
2026-07-15T09:00:00Z,9.5,106.0,NaN
2026-07-15T09:00:00Z,10.0,97.0,30.09
