time,altitude,latitude,longitude,chlor_a
UTC,m,degrees_north,degrees_east,mg m^-3
2026-06-14T12:00:00Z,0.0,13.031249999999996,104.30624999999998,NaN
2026-06-14T12:00:00Z,0.0,13.031249999999996,104.79374999999997,NaN
2026-06-14T12:00:00Z,0.0,13.031249999999996,105.28124999999997,NaN
2026-06-14T12:00:00Z,0.0,13.031249999999996,105.76874999999998,NaN
2026-06-14T12:00:00Z,0.0,12.543749999999998,96.99374999999998,0.18728334
2026-06-14T12:00:00Z,0.0,12.543749999999998,97.48124999999997,0.227985
2026-06-14T12:00:00Z,0.0,12.543749999999998,97.96874999999997,NaN
2026-06-14T12:00:00Z,0.0,12.543749999999998,98.45624999999998,NaN
2026-06-14T12:00:00Z,0.0,12.543749999999998,98.94374999999998,NaN
2026-06-14T12:00:00Z,0.0,12.543749999999998,99.43124999999998,NaN
2026-06-14T12:00:00Z,0.0,12.543749999999998,99.91874999999997,NaN
2026-06-14T12:00:00Z,0.0,12.543749999999998,100.40624999999997,0.7321664
2026-06-14T12:00:00Z,0.0,12.543749999999998,100.89374999999998,1.0070908
2026-06-14T12:00:00Z,0.0,12.543749999999998,101.38124999999998,0.9408762
2026-06-14T12:00:00Z,0.0,12.543749999999998,101.86874999999998,2.9548676
2026-06-14T12:00:00Z,0.0,12.543749999999998,102.35624999999997,NaN
2026-06-14T12:00:00Z,0.0,12.543749999999998,102.84374999999997,NaN
2026-06-14T12:00:00Z,0.0,12.543749999999998,103.33124999999998,NaN
2026-06-14T12:00:00Z,0.0,12.543749999999998,103.81874999999998,NaN
2026-06-14T12:00:00Z,0.0,12.543749999999998,104.30624999999998,NaN
2026-06-14T12:00:00Z,0.0,12.543749999999998,104.79374999999997,NaN
2026-06-14T12:00:00Z,0.0,12.543749999999998,105.28124999999997,NaN
